file,time,id,a,b
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.486836,10011,"4","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.486860,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.486924,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.486953,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.486955,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.491382,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.491441,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.494249,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.494312,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.494362,10011,"5","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.494534,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.494538,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.494850,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.494960,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.495050,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.495105,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.498178,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.498245,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.504607,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.504685,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.591874,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.592461,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.686678,10011,"1","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.687604,10011,"1","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.688368,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.688454,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.690089,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.690226,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.690963,10011,"1","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.690985,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.691070,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.691919,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.692048,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.693565,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.695016,10011,"6","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.696384,10011,"1","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.696397,10011,"8","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.696398,10011,"7","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.696499,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.696552,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.696583,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.696892,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.696893,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.698022,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.698042,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.698741,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.698995,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.707325,10011,"1","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.707411,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.707494,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.707903,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.710708,10011,"6","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.712525,10011,"1","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.712538,10011,"8","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.712539,10011,"7","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.712628,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.712665,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.712717,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.712738,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.713673,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.713951,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.713979,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.715370,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.715485,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.717111,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.717335,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.993392,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.993477,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.993477,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.993537,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.993539,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.993596,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.993618,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:54:40.993682,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.138024,810,"9","PCI\VEN_1002&DEV_7550&SUBSYS_E4891DA2&REV_C0\6&8916a45&0&00000009"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.138036,811,"9","PCI\VEN_1002&DEV_7550&SUBSYS_E4891DA2&REV_C0\6&8916a45&0&00000009"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.138050,220,"PCI\VEN_1002&DEV_7550&SUBSYS_E4891DA2&REV_C0\6&8916a45&0&00000009","65"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.138076,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.177327,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.177365,222,"PCI\VEN_1002&DEV_7550&SUBSYS_E4891DA2&REV_C0\6&8916a45&0&00000009","65"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.177513,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.177516,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.177556,1010,"DISPLAY\SAM7B0C\7&16b8ddb4&0&UID260","1"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.178098,220,"SWD\DRIVERENUM\AMDCP&7&16b8ddb4&0","33"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.178101,222,"SWD\DRIVERENUM\AMDCP&7&16b8ddb4&0","33"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.178113,220,"SWD\DRIVERENUM\AMDFDANS&7&16b8ddb4&0","36"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.178114,222,"SWD\DRIVERENUM\AMDFDANS&7&16b8ddb4&0","36"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.178121,220,"SWD\DRIVERENUM\AMDOCL&7&16b8ddb4&0","34"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.178122,222,"SWD\DRIVERENUM\AMDOCL&7&16b8ddb4&0","34"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.178128,220,"SWD\DRIVERENUM\AMDOGL&7&16b8ddb4&0","34"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.178129,222,"SWD\DRIVERENUM\AMDOGL&7&16b8ddb4&0","34"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.178135,220,"SWD\DRIVERENUM\AMDVLK&7&16b8ddb4&0","34"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.178136,222,"SWD\DRIVERENUM\AMDVLK&7&16b8ddb4&0","34"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.178143,220,"SWD\DRIVERENUM\AMDWIN&7&16b8ddb4&0","34"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.178144,222,"SWD\DRIVERENUM\AMDWIN&7&16b8ddb4&0","34"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.178154,220,"DISPLAY\BBC0104\7&16b8ddb4&0&UID265","35"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.178160,222,"DISPLAY\BBC0104\7&16b8ddb4&0&UID265","35"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.178170,220,"DISPLAY\SAM79DF\7&16b8ddb4&0&UID256","35"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.178173,222,"DISPLAY\SAM79DF\7&16b8ddb4&0&UID256","35"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.179286,807,"\Driver\monitor","DISPLAY\Default_Monitor\7&16b8ddb4&0&UID260"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.181497,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.181558,220,"DISPLAY\Default_Monitor\7&16b8ddb4&0&UID260","43"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.181561,222,"DISPLAY\Default_Monitor\7&16b8ddb4&0&UID260","43"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.181587,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.181896,10011,"12","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.182765,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.182858,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.184854,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.184940,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.195118,10011,"4","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.195148,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.195225,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.195231,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.195233,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.198818,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.198883,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.282349,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.282445,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.282496,10011,"5","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.283793,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.283860,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.284037,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.284114,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.284116,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.284183,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.284185,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.284298,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.284306,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.284402,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.284413,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.284503,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.284509,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.284596,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.286787,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.286806,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.286869,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.287203,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.287209,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.287210,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.289931,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.290011,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.307773,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.307880,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.307883,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.307953,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.307954,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.308023,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.308025,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.308093,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.308101,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.308169,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.308172,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.308240,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.308759,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.308828,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.312283,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.313116,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.314837,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.314921,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.320727,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.320813,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.332093,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.333239,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.505424,810,"9","PCI\VEN_1002&DEV_7550&SUBSYS_E4891DA2&REV_C0\6&8916a45&0&00000009"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.505431,811,"9","PCI\VEN_1002&DEV_7550&SUBSYS_E4891DA2&REV_C0\6&8916a45&0&00000009"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.505446,220,"PCI\VEN_1002&DEV_7550&SUBSYS_E4891DA2&REV_C0\6&8916a45&0&00000009","65"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.557582,222,"PCI\VEN_1002&DEV_7550&SUBSYS_E4891DA2&REV_C0\6&8916a45&0&00000009","65"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.557841,1010,"DISPLAY\Default_Monitor\7&16b8ddb4&0&UID260","1"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.557863,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.558010,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.558388,220,"SWD\DRIVERENUM\AMDCP&7&16b8ddb4&0","33"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.558427,222,"SWD\DRIVERENUM\AMDCP&7&16b8ddb4&0","33"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.558439,220,"SWD\DRIVERENUM\AMDFDANS&7&16b8ddb4&0","36"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.558440,222,"SWD\DRIVERENUM\AMDFDANS&7&16b8ddb4&0","36"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.558447,220,"SWD\DRIVERENUM\AMDOCL&7&16b8ddb4&0","34"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.558448,222,"SWD\DRIVERENUM\AMDOCL&7&16b8ddb4&0","34"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.558455,220,"SWD\DRIVERENUM\AMDOGL&7&16b8ddb4&0","34"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.558456,222,"SWD\DRIVERENUM\AMDOGL&7&16b8ddb4&0","34"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.558461,220,"SWD\DRIVERENUM\AMDVLK&7&16b8ddb4&0","34"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.558463,222,"SWD\DRIVERENUM\AMDVLK&7&16b8ddb4&0","34"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.558469,220,"SWD\DRIVERENUM\AMDWIN&7&16b8ddb4&0","34"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.558470,222,"SWD\DRIVERENUM\AMDWIN&7&16b8ddb4&0","34"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.558482,220,"DISPLAY\BBC0104\7&16b8ddb4&0&UID265","35"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.558487,222,"DISPLAY\BBC0104\7&16b8ddb4&0&UID265","35"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.558495,220,"DISPLAY\SAM79DF\7&16b8ddb4&0&UID256","35"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.558497,222,"DISPLAY\SAM79DF\7&16b8ddb4&0&UID256","35"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.573081,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.573236,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.574549,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.574902,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.577869,10011,"4","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.577893,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.577974,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.577977,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.577979,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.578382,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.578472,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.591311,10011,"11","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.601146,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.601196,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.601235,10011,"5","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.601722,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.601749,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.601809,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.601840,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.601842,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.601876,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.603562,10011,"1","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.603648,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.603650,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.603706,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.603863,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.603863,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.603867,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.604100,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.604189,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.604834,10011,"1","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.604895,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.605087,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.605160,10011,"1","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.605697,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.605743,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.606019,10011,"1","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.606218,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.606273,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.608524,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.608543,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.609283,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.609442,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.609543,10011,"1","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.609559,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.609612,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.609840,10011,"1","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.610224,10011,"1","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.610410,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.610472,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.619639,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.619643,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.619763,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.619765,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.622599,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.622705,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.624064,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.624065,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.624306,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.624311,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.627578,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.627673,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.629232,10011,"6","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.629730,10011,"1","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.629741,10011,"8","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.629742,10011,"7","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.630291,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.630333,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.630516,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.630594,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.639954,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.640826,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.695486,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.695628,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.695631,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.695672,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.710915,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.710975,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.715966,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.716046,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.718251,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.718302,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.720220,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.720264,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.721780,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.721834,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.723689,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.723733,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.725798,10011,"9","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:16.725842,10011,"10","0"
g80sh-dxg-0923-1053-4.etl,2026-09-23 10:55:19.838241,10011,"9","0"
