file,time,id,a,b,c
g80sh-exp-A-trcc-on.etl,2026-09-24 03:11:44.039702,220,"GPU",,
g80sh-exp-A-trcc-on.etl,2026-09-24 03:11:44.089119,1010,"DISPLAY\Default_Monitor\7&16b8ddb4&0&UID260",,
g80sh-exp-A-trcc-on.etl,2026-09-24 03:11:44.173637,1099,"0",0,0
g80sh-exp-A-trcc-on.etl,2026-09-24 03:11:47.361614,1099,"260",10,24480
g80sh-exp-A-trcc-on.etl,2026-09-24 03:11:47.593406,1099,"0",0,0
g80sh-exp-A-trcc-on.etl,2026-09-24 03:11:47.593458,220,"GPU",,
g80sh-exp-A-trcc-on.etl,2026-09-24 03:11:47.624175,1099,"0",0,0
g80sh-exp-A-trcc-on.etl,2026-09-24 03:12:14.713482,1099,"256",10,24481
g80sh-exp-A-trcc-on.etl,2026-09-24 03:12:14.713497,1099,"257",8,24482
g80sh-exp-A-trcc-on.etl,2026-09-24 03:12:14.713502,1099,"258",8,24483
g80sh-exp-A-trcc-on.etl,2026-09-24 03:12:14.713507,1099,"259",8,24484
g80sh-exp-A-trcc-on.etl,2026-09-24 03:12:14.713514,1099,"260",10,24485
g80sh-exp-A-trcc-on.etl,2026-09-24 03:12:14.713521,1099,"261",8,24486
g80sh-exp-A-trcc-on.etl,2026-09-24 03:12:14.713526,1099,"262",8,24487
g80sh-exp-A-trcc-on.etl,2026-09-24 03:12:14.713530,1099,"263",8,24488
g80sh-exp-A-trcc-on.etl,2026-09-24 03:12:14.713535,1099,"264",8,24489
g80sh-exp-A-trcc-on.etl,2026-09-24 03:12:14.713543,1099,"265",10,24490
g80sh-exp-A-trcc-on.etl,2026-09-24 03:12:14.713550,1099,"266",8,24491
g80sh-exp-A-trcc-on.etl,2026-09-24 03:12:14.713551,1099,"0",0,0
g80sh-exp-A-trcc-on.etl,2026-09-24 03:12:25.122028,1099,"256",10,24492
g80sh-exp-A-trcc-on.etl,2026-09-24 03:12:25.122044,1099,"257",8,24493
g80sh-exp-A-trcc-on.etl,2026-09-24 03:12:25.122049,1099,"258",8,24494
g80sh-exp-A-trcc-on.etl,2026-09-24 03:12:25.122053,1099,"259",8,24495
g80sh-exp-A-trcc-on.etl,2026-09-24 03:12:25.122061,1099,"260",10,24496
g80sh-exp-A-trcc-on.etl,2026-09-24 03:12:25.122068,1099,"261",8,24497
g80sh-exp-A-trcc-on.etl,2026-09-24 03:12:25.122072,1099,"262",8,24498
g80sh-exp-A-trcc-on.etl,2026-09-24 03:12:25.122077,1099,"263",8,24499
g80sh-exp-A-trcc-on.etl,2026-09-24 03:12:25.122081,1099,"264",8,24500
g80sh-exp-A-trcc-on.etl,2026-09-24 03:12:25.122090,1099,"265",10,24501
g80sh-exp-A-trcc-on.etl,2026-09-24 03:12:25.122096,1099,"266",8,24502
g80sh-exp-A-trcc-on.etl,2026-09-24 03:12:25.122098,1099,"0",0,0
g80sh-exp-A-trcc-on.etl,2026-09-24 03:12:26.516937,1099,"260",8,24503
g80sh-exp-A-trcc-on.etl,2026-09-24 03:12:26.517062,1099,"260",10,24504
