file,time,id,a,b,c
g80sh-exp-disable.etl,2026-09-24 10:35:26.214432,1099,"266",8,1306
g80sh-exp-disable.etl,2026-09-24 10:35:26.214433,1099,"0",0,0
g80sh-exp-disable.etl,2026-09-24 10:35:27.633913,1099,"260",8,1307
g80sh-exp-disable.etl,2026-09-24 10:35:27.634011,1099,"260",10,1308
g80sh-exp-disable.etl,2026-09-24 10:35:27.634070,220,"GPU",,
g80sh-exp-disable.etl,2026-09-24 10:35:27.662845,1099,"0",0,0
g80sh-exp-disable.etl,2026-09-24 10:35:27.737377,1099,"0",0,0
g80sh-exp-disable.etl,2026-09-24 10:35:27.818930,1099,"260",8,1309
g80sh-exp-disable.etl,2026-09-24 10:35:27.818958,1099,"0",0,0
g80sh-exp-disable.etl,2026-09-24 10:35:27.819011,220,"GPU",,
g80sh-exp-disable.etl,2026-09-24 10:35:27.955815,1099,"0",0,0
g80sh-exp-disable.etl,2026-09-24 10:35:31.123921,1099,"260",10,1310
g80sh-exp-disable.etl,2026-09-24 10:35:31.355163,1099,"0",0,0
g80sh-exp-disable.etl,2026-09-24 10:35:31.355214,220,"GPU",,
g80sh-exp-disable.etl,2026-09-24 10:35:31.381808,1099,"0",0,0
g80sh-exp-disable.etl,2026-09-24 10:35:56.199920,1099,"256",10,1311
g80sh-exp-disable.etl,2026-09-24 10:35:56.199935,1099,"257",8,1312
g80sh-exp-disable.etl,2026-09-24 10:35:56.199940,1099,"258",8,1313
g80sh-exp-disable.etl,2026-09-24 10:35:56.199945,1099,"259",8,1314
g80sh-exp-disable.etl,2026-09-24 10:35:56.199952,1099,"260",10,1315
g80sh-exp-disable.etl,2026-09-24 10:35:56.199959,1099,"261",8,1316
g80sh-exp-disable.etl,2026-09-24 10:35:56.199963,1099,"262",8,1317
g80sh-exp-disable.etl,2026-09-24 10:35:56.199968,1099,"263",8,1318
g80sh-exp-disable.etl,2026-09-24 10:35:56.199972,1099,"264",8,1319
g80sh-exp-disable.etl,2026-09-24 10:35:56.199980,1099,"265",10,1320
g80sh-exp-disable.etl,2026-09-24 10:35:56.199987,1099,"266",8,1321
g80sh-exp-disable.etl,2026-09-24 10:35:56.199989,1099,"0",0,0
g80sh-exp-disable.etl,2026-09-24 10:36:47.155331,1099,"256",10,1322
g80sh-exp-disable.etl,2026-09-24 10:36:47.155345,1099,"257",8,1323
g80sh-exp-disable.etl,2026-09-24 10:36:47.155349,1099,"258",8,1324
g80sh-exp-disable.etl,2026-09-24 10:36:47.155352,1099,"259",8,1325
g80sh-exp-disable.etl,2026-09-24 10:36:47.155357,1099,"260",10,1326
g80sh-exp-disable.etl,2026-09-24 10:36:47.155362,1099,"261",8,1327
g80sh-exp-disable.etl,2026-09-24 10:36:47.155366,1099,"262",8,1328
g80sh-exp-disable.etl,2026-09-24 10:36:47.155369,1099,"263",8,1329
g80sh-exp-disable.etl,2026-09-24 10:36:47.155372,1099,"264",8,1330
g80sh-exp-disable.etl,2026-09-24 10:36:47.155378,1099,"265",10,1331
g80sh-exp-disable.etl,2026-09-24 10:36:47.155383,1099,"266",8,1332
g80sh-exp-disable.etl,2026-09-24 10:36:47.155384,1099,"0",0,0
g80sh-exp-disable.etl,2026-09-24 10:36:48.557111,1099,"260",8,1333
g80sh-exp-disable.etl,2026-09-24 10:36:48.557178,1099,"260",10,1334
g80sh-exp-disable.etl,2026-09-24 10:36:48.557227,220,"GPU",,
g80sh-exp-disable.etl,2026-09-24 10:36:48.583992,1099,"0",0,0
g80sh-exp-disable.etl,2026-09-24 10:36:48.659645,1099,"0",0,0
g80sh-exp-disable.etl,2026-09-24 10:36:48.812639,1099,"260",8,1335
g80sh-exp-disable.etl,2026-09-24 10:36:48.812666,1099,"0",0,0
g80sh-exp-disable.etl,2026-09-24 10:36:48.812720,220,"GPU",,
g80sh-exp-disable.etl,2026-09-24 10:36:48.910592,1099,"0",0,0
g80sh-exp-disable.etl,2026-09-24 10:36:52.139001,1099,"260",10,1336
g80sh-exp-disable.etl,2026-09-24 10:36:52.387162,1099,"0",0,0
g80sh-exp-disable.etl,2026-09-24 10:36:52.387261,220,"GPU",,
g80sh-exp-disable.etl,2026-09-24 10:36:52.415611,1099,"0",0,0
g80sh-exp-disable.etl,2026-09-24 10:37:17.084056,1099,"256",10,1337
g80sh-exp-disable.etl,2026-09-24 10:37:17.084071,1099,"257",8,1338
g80sh-exp-disable.etl,2026-09-24 10:37:17.084074,1099,"258",8,1339
g80sh-exp-disable.etl,2026-09-24 10:37:17.084078,1099,"259",8,1340
g80sh-exp-disable.etl,2026-09-24 10:37:17.084083,1099,"260",10,1341
g80sh-exp-disable.etl,2026-09-24 10:37:17.084088,1099,"261",8,1342
g80sh-exp-disable.etl,2026-09-24 10:37:17.084091,1099,"262",8,1343
g80sh-exp-disable.etl,2026-09-24 10:37:17.084094,1099,"263",8,1344
g80sh-exp-disable.etl,2026-09-24 10:37:17.084098,1099,"264",8,1345
g80sh-exp-disable.etl,2026-09-24 10:37:17.084104,1099,"265",10,1346
g80sh-exp-disable.etl,2026-09-24 10:37:17.084109,1099,"266",8,1347
g80sh-exp-disable.etl,2026-09-24 10:37:17.084111,1099,"0",0,0
g80sh-exp-disable.etl,2026-09-24 10:38:23.634186,1099,"0",0,0
g80sh-exp-disable.etl,2026-09-24 10:38:23.795011,1099,"256",8,1348
g80sh-exp-disable.etl,2026-09-24 10:38:23.795122,1099,"0",0,0
g80sh-exp-disable.etl,2026-09-24 10:38:23.795171,220,"GPU",,
g80sh-exp-disable.etl,2026-09-24 10:38:23.915072,1010,"DISPLAY\SAM79DF\7&16b8ddb4&0&UID256",,
g80sh-exp-disable.etl,2026-09-24 10:38:23.937404,1099,"260",8,1349
g80sh-exp-disable.etl,2026-09-24 10:38:23.937463,1099,"0",0,0
g80sh-exp-disable.etl,2026-09-24 10:38:23.937510,220,"GPU",,
g80sh-exp-disable.etl,2026-09-24 10:38:24.099368,1099,"0",0,0
g80sh-exp-disable.etl,2026-09-24 10:38:25.751430,1099,"256",10,1350
g80sh-exp-disable.etl,2026-09-24 10:38:25.850307,1099,"0",0,0
g80sh-exp-disable.etl,2026-09-24 10:38:25.850376,220,"GPU",,
g80sh-exp-disable.etl,2026-09-24 10:38:26.079172,1099,"0",0,0
g80sh-exp-disable.etl,2026-09-24 10:38:26.709927,1099,"260",10,1351
g80sh-exp-disable.etl,2026-09-24 10:38:26.958917,1099,"0",0,0
g80sh-exp-disable.etl,2026-09-24 10:38:26.959003,220,"GPU",,
g80sh-exp-disable.etl,2026-09-24 10:38:27.269673,1099,"0",0,0
